path,phase,required,owner,status,revision,sha256,consumes,evidence_ids,confidentiality,produced_by,verified_by,verification_id,verification_event_id,provenance_event_id,schema_id,schema_revision,semantic_type,na_policy_code,na_reason_code,verifier_registry_id,signing_key_id,updated_at,notes
08-validation/reviews/methods-statistics.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,9337005f35dbd36ad2d554563a301358805ff0c0593081dfe584c59a4210acaf,03-design/protocol.md|03-design/analysis-plan.md|05-analysis/results/primary-results.csv|07-manuscript/manuscript.md,,UNRESOLVED,codex-root,,,,PROV-b615c8aa221b,S4::08_validation_reviews_methods_statistics_md,1,methods_statistics_review,ADVERSARIAL_QA_REQUIRED,,,,2026-08-28T20:05:46Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
08-validation/reviews/real-world-ethics.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,7136e88fe3bc685f11cff634952df730dc356cdab2dc8717f9a315da21073266,02-feasibility/feasibility-report.md|06-visuals/tables/t7-real-world-feasibility.csv|07-manuscript/manuscript.md,,UNRESOLVED,codex-root,,,,PROV-5223f3dd2cd9,S4::08_validation_reviews_real_world_ethics_md,1,real_world_ethics_review,ADVERSARIAL_QA_REQUIRED,,,,2026-08-28T20:05:46Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
08-validation/reviews/visual-reproducibility.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,704baf0ef88e2ba90743361e277b27b2c412edee992b94c0f5b3499948a36b48,04-data/provenance-manifest.csv|06-visuals/visual-ledger.csv|07-manuscript/manuscript.md,,UNRESOLVED,codex-root,,,,PROV-a6f78d65d049,S4::08_validation_reviews_visual_reproducibility_md,1,visual_reproducibility_review,ADVERSARIAL_QA_REQUIRED,,,,2026-08-28T20:05:46Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
08-validation/reviews/clarity-coherence.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,05df6e4de1beffd788e5cf4ac75b1b55dbfb30f4cb5e18e6124ae6dd3a732120,07-manuscript/manuscript.md|06-visuals/visual-ledger.csv,,UNRESOLVED,codex-root,,,,PROV-ba6dab2045bb,S4::08_validation_reviews_clarity_coherence_md,1,clarity_coherence_review,ADVERSARIAL_QA_REQUIRED,,,,2026-08-28T20:05:46Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
08-validation/postdoctoral-standards-audit.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,48b423587c94777ddd7129a85c7f76c97ff120f898f238a6301258a2bd5a95bc,07-manuscript/manuscript.md|07-manuscript/claim-evidence-matrix.csv|06-visuals/visual-ledger.csv|08-validation/reviews/editor.md|08-validation/reviews/methods-statistics.md,,UNRESOLVED,codex-root,,,,PROV-028c4aca4592,S4::08_validation_postdoctoral_standards_audit_md,1,postdoctoral_audit,AUDIT_REQUIRED,,,,2026-08-28T20:05:46Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
08-validation/killer-question-ledger.csv,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,2,3aac61652a636ac178928a8217e8da43c0cc100dcfedde1e7c500de26ffbdf93,08-validation/reviews/editor.md|08-validation/reviews/novelty-domain.md|08-validation/reviews/methods-statistics.md|08-validation/reviews/real-world-ethics.md|08-validation/reviews/visual-reproducibility.md|08-validation/reviews/clarity-coherence.md|08-validation/postdoctoral-standards-audit.md,,UNRESOLVED,codex-root,,,,PROV-7fc1dc3d3aae,S4::08_validation_killer_question_ledger_csv,1,killer_question_ledger,KILLER_QUESTIONS_REQUIRED,,,,2026-08-28T20:11:29Z,Schema-v4 normalized local draft; independent scientific and human gates remain open.
08-validation/remediation-log.csv,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,c5493cefda554646c1cc65525545ce766f4041de13ef629719d34b7897443a7c,08-validation/killer-question-ledger.csv,,UNRESOLVED,codex-root,,,,PROV-a4245bb295ec,S4::08_validation_remediation_log_csv,1,remediation_log,ADVERSARIAL_QA_REQUIRED,,,,2026-08-28T20:05:46Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
09-submission/venue-portfolio.csv,SUBMISSION_QA,true,root-integration-owner,DRAFT,2,a0fd1dc53dbb4509245985539b49636b2adcd547f7d435479e811c2b571c0c4b,07-manuscript/manuscript.md|08-validation/killer-question-ledger.csv,,UNRESOLVED,codex-root,,,,PROV-b5e5654536d6,S4::09_submission_venue_portfolio_csv,1,venue_portfolio,VENUE_PORTFOLIO_REQUIRED,,,,2026-08-28T20:11:29Z,Schema-v4 normalized local draft; independent scientific and human gates remain open.
09-submission/venue-rules.md,SUBMISSION_QA,true,root-integration-owner,DRAFT,1,484f878b5d8c972c8ea2794ec05eb01e993e1665385519a183ebab5eafe3ca46,07-manuscript/manuscript.md|09-submission/venue-portfolio.csv,,UNRESOLVED,codex-root,,,,PROV-9efb9314ded5,S4::09_submission_venue_rules_md,1,venue_rules,SUBMISSION_REQUIRED,,,,2026-08-28T20:05:47Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
09-submission/reporting-checklist.md,SUBMISSION_QA,true,root-integration-owner,DRAFT,1,f75a5c10a21cb3d53e3cc01d9fc2a344bc8ffd140d648c9651450c0878fbc283,09-submission/venue-rules.md|07-manuscript/manuscript.md,,UNRESOLVED,codex-root,,,,PROV-44a3f4c103e9,S4::09_submission_reporting_checklist_md,1,reporting_checklist,SUBMISSION_REQUIRED,,,,2026-08-28T20:05:47Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
09-submission/submission-audit.md,SUBMISSION_QA,true,root-integration-owner,DRAFT,1,063df3fa3431cdb016b9107999c979718cd50665ff94a58e91102bf101a5ab93,09-submission/venue-rules.md|09-submission/reporting-checklist.md|08-validation/remediation-log.csv,,UNRESOLVED,codex-root,,,,PROV-b8df27302499,S4::09_submission_submission_audit_md,1,submission_audit,SUBMISSION_REQUIRED,,,,2026-08-28T20:05:47Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
09-submission/submission-gate-ledger.csv,SUBMISSION_QA,true,root-integration-owner,MISSING,2,,09-submission/submission-audit.md|09-submission/venue-rules.md|09-submission/reporting-checklist.md,,UNRESOLVED,codex-root,,,,PROV-e3b70127f2ff,S4::09_submission_submission_gate_ledger_csv,1,submission_gate_ledger,SUBMISSION_REQUIRED,,,,2026-08-28T20:10:55Z,"Canonical schema-v4 final artifact intentionally absent because hermetic build, human rendered-page review, or final submission-gate evidence is not available; local draft/mechanical sidecar retained separately."
09-submission/novelty-refresh.md,SUBMISSION_QA,true,root-integration-owner,DRAFT,1,02a76a718d6d96e7342fb87fe84fd9d4eb51b1d11b20f58737811bdcd5790a88,01-novelty/search-protocol.md|01-novelty/search-coverage.csv|01-novelty/novelty-matrix.csv|07-manuscript/manuscript.md,,UNRESOLVED,codex-root,,,,PROV-76da95859b03,S4::09_submission_novelty_refresh_md,1,novelty_refresh,SUBMISSION_REQUIRED,,,,2026-08-28T20:05:47Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
09-submission/acceptance-readiness.md,SUBMISSION_QA,true,root-integration-owner,DRAFT,1,60a9b4a484f97d57a683b8be7c7e6b646c34ad6ec661a79e10a84c65f87317dd,09-submission/venue-portfolio.csv|09-submission/venue-rules.md|09-submission/submission-audit.md|09-submission/submission-gate-ledger.csv|09-submission/novelty-refresh.md|08-validation/postdoctoral-standards-audit.md,,UNRESOLVED,codex-root,,,,PROV-41365a14b24f,S4::09_submission_acceptance_readiness_md,1,acceptance_readiness,READINESS_REQUIRED,,,,2026-08-28T20:05:47Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
09-submission/acceptance-forecast.csv,SUBMISSION_QA,false,root-integration-owner,DRAFT,1,9d67f6946d1e384e6513fae66a6014ff3d4c62d2700a1782a8127c6f813c9f0d,09-submission/venue-portfolio.csv|09-submission/acceptance-readiness.md,,UNRESOLVED,codex-root,,,,PROV-57062ba84511,S4::09_submission_acceptance_forecast_csv,1,acceptance_forecast,FORECAST_ONLY_WHEN_ESTIMABLE,,,,2026-08-28T20:05:47Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
09-submission/build-manifest.json,SUBMISSION_QA,false,root-integration-owner,MISSING,2,,07-manuscript/source-manifest.json|09-submission/venue-rules.md,,UNRESOLVED,codex-root,,,,PROV-d3ec212ca35b,S4::09_submission_build_manifest_json,1,submission_build_manifest,BUILD_REQUIRED_FOR_REPRODUCIBLE_SUBMISSION,,,,2026-08-28T20:10:54Z,"Canonical schema-v4 final artifact intentionally absent because hermetic build, human rendered-page review, or final submission-gate evidence is not available; local draft/mechanical sidecar retained separately."
09-submission/environment-capture.json,SUBMISSION_QA,false,root-integration-owner,DRAFT,3,0ea66ce259828f9c43d3ad5f9d7852b562cc31088b9a7053793f617b9ac97a67,09-submission/build-manifest.json,,UNRESOLVED,codex-root,,,,PROV-f9dded487e08,S4::09_submission_environment_capture_json,1,environment_capture,ENVIRONMENT_REQUIRED_FOR_REPRODUCIBLE_SUBMISSION,,,,2026-08-28T20:12:56Z,Final local replay revision; independent/human finality remains open.
09-submission/analysis-replay-report.md,SUBMISSION_QA,false,root-integration-owner,DRAFT,2,7d373d840250d46f91841fa997a873200702ad9febe56d86b24c3f93d09e7814,05-analysis/reproducibility-report.md|09-submission/build-manifest.json,,UNRESOLVED,codex-root,,,,PROV-87331d4d1a22,S4::09_submission_analysis_replay_report_md,1,analysis_replay_report,REPLAY_REQUIRED_FOR_REPRODUCIBLE_SUBMISSION,,,,2026-08-28T20:11:30Z,Schema-v4 normalized local draft; independent scientific and human gates remain open.
09-submission/pdf-qa.json,SUBMISSION_QA,false,root-integration-owner,MISSING,2,,09-submission/build-manifest.json|09-submission/submission-audit.md,,UNRESOLVED,codex-root,,,,PROV-46a375e93ee9,S4::09_submission_pdf_qa_json,1,pdf_qa,PDF_QA_REQUIRED_WHEN_PDF_SUBMITTED,,,,2026-08-28T20:10:54Z,"Canonical schema-v4 final artifact intentionally absent because hermetic build, human rendered-page review, or final submission-gate evidence is not available; local draft/mechanical sidecar retained separately."
09-submission/package-manifest.json,SUBMISSION_QA,false,root-integration-owner,DRAFT,3,3bd382131ea5118dae776525bda46cff63cb336fa5b824799c6c83dea2893077,09-submission/build-manifest.json|09-submission/pdf-qa.json,,UNRESOLVED,codex-root,,,,PROV-71644dae972a,S4::09_submission_package_manifest_json,1,package_manifest,PACKAGE_MANIFEST_REQUIRED,,,,2026-08-28T20:12:56Z,Final local replay revision; independent/human finality remains open.
09-submission/human-approval.md,HUMAN_APPROVAL,true,root-integration-owner,DRAFT,1,154fe9fefff4ab7234368dadb76fe38914d6441f9e731e3600cf83424b75cbaa,09-submission/submission-audit.md|09-submission/acceptance-readiness.md,,UNRESOLVED,codex-root,,,,PROV-e86dd37564ac,S4::09_submission_human_approval_md,1,human_approval,HUMAN_AUTHORITY_REQUIRED,,,,2026-08-28T20:05:47Z,Locally produced draft; independent or accountable-human verification remains governed by the phase gates.
